subject,verb,0
peal,make,1
pellets,puncture,1
penalty,define,1
penalty,go,1
penetration,cross,1
penguin,go,1
penguin,look,1
people,acknowledge,1
particles,crash,1
particles,come,1
people,credit,1
painter,recognize,1
pakistan,have,1
pakistan,fight,1
pakistan,develop,1
pakistan,continue,1
painters,use,1
painter,show,1
paint,save,1
packs,erode,1
pain,suppose,1
pain,keep,1
pain,impair,1
pain,hold,1
pain,disappear,1
page,tell,1
pakistan,make,1
pakistan,want,1
paleontologist,find,1
paleontologists,chart,1
paleontologists,use,1
palestinians,celebrate,1
pallotta,thank,1
palms,turn,1
pamphlet,have,1
panel,charge,1
panel,start,1
panel,ticket,1
panels,portray,1
panels,say,1
pantheons,anchor,1
pantheons,continue,1
paper,bend,1
page,make,1
packaging,do,1
particle,have,1
others,tell,1
ours,litter,1
ours,have,1
our,experience,1
otto,start,1
otto,come,1
others,turn,1
others,study,1
ownership,have,1
others,steal,1
others,shift,1
others,send,1
others,see,1
others,reenter,1
others,read,1
ourselves,observe,1
out,come,1
out,get,1
outcomes,blind,1
outcomes,get,1
outlet,need,1
outrage,schedule,1
ovations,seem,1
oven,say,1
owens,hold,1
owens,run,1
owner,have,1
owner,work,1
owners,fall,1
owners,have,1
owners,love,1
owners,start,1
paper,come,1
paper,contain,1
paper,do,1
parents,tell,1
parks,use,1
parks,turn,1
parks,tell,1
parks,talk,1
paris,have,1
parents,want,1
parents,stay,1
paper,have,1
parents,show,1
parents,react,1
parents,raise,1
parents,plan,1
parents,need,1
parents,mistake,1
parochialism,offer,1
parpola,make,1
part,build,1
part,design,1
part,do,1
part,get,1
part,go,1
part,have,1
part,include,1
part,involve,1
part,need,1
part,see,1
part,try,1
part,wait,1
part,walk,1
particle,break,1
particle,do,1
parents,migrate,1
parents,marry,1
parents,make,1
parasite,get,1
paper,lead,1
paper,offer,1
paper,prevent,1
paper,replace,1
paper,report,1
paper,start,1
papert,get,1
parachute,'s,1
parachute,go,1
paradigm,have,1
paradigm,open,1
paradigm,suggest,1
paralysis,carry,1
parasite,control,1
parasite,influence,1
parents,expect,1
parasite,need,1
parasites,invite,1
parasites,subvert,1
parent,call,1
parent,send,1
parent,threaten,1
parent,understand,1
parenting,seek,1
parenting,shape,1
parents,'s,1
parents,afford,1
parents,ask,1
parents,believe,1
parents,deserve,1
people,coordinate,1
people,criticize,1
nation,take,1
perpetrators,meet,1
person,describe,1
person,control,1
person,choose,1
person,call,1
person,believe,1
perry,drink,1
perpetrator,see,1
perception,help,1
perpetrator,encourage,1
period,manage,1
period,entertain,1
perimeter,have,1
perfumery,show,1
performance,measure,1
person,donate,1
person,drive,1
person,eat,1
person,entitle,1
person,hear,1
person,imagine,1
person,infect,1
person,inhibit,1
person,invent,1
person,jump,1
person,need,1
person,pass,1
person,play,1
person,pull,1
person,push,1
person,reject,1
person,scan,1
perceptions,shape,1
perception,have,1
peoples,take,1
percent,explain,1
percent,make,1
percent,lose,1
percent,hire,1
percent,finish,1
percent,fee,1
percent,feature,1
percent,cost,1
perception,go,1
percent,contain,1
percent,consume,1
percent,care,1
percent,become,1
percent,acknowledge,1
perasa,have,1
percent,match,1
percent,save,1
percent,seem,1
percent,show,1
percent,smile,1
percent,sound,1
percent,start,1
percent,stunt,1
percent,support,1
percent,threaten,1
percent,violate,1
percent,want,1
percent,work,1
percentage,have,1
percentage,like,1
percentage,reject,1
percentage,start,1
person,see,1
person,start,1
person,study,1
philosophers,study,1
phones,bring,1
phones,become,1
phone,put,1
phone,have,1
philosophy,do,1
philosophers,understand,1
philosophers,love,1
person,surround,1
philosophers,explain,1
philosophers,dream,1
philosophers,do,1
philosopher,explain,1
philippines,lose,1
philippines,have,1
phones,enter,1
phones,phone,1
phones,sell,1
photo,do,1
photo,enrich,1
photo,remember,1
photograph,begin,1
photograph,illustrate,1
photograph,represent,1
photographers,encounter,1
photographers,tell,1
photographs,begin,1
photographs,communicate,1
photographs,emulate,1
photographs,remain,1
photographs,take,1
photography,carry,1
philanthropy,have,1
phenomena,resemble,1
phase,make,1
perspectives,change,1
person,take,1
person,teach,1
person,tell,1
person,touch,1
person,train,1
person,use,1
person,want,1
person,wish,1
person,write,1
personalities,change,1
personalities,prevent,1
persons,have,1
perspective,create,1
perspective,have,1
perspectives,see,1
phase,come,1
peru,get,1
peruvians,love,1
pervasiveness,have,1
pet,have,1
petals,build,1
petals,find,1
petals,have,1
petals,seek,1
petals,take,1
petals,track,1
petals,turn,1
peter,like,1
peter,move,1
peter,tell,1
pepsi,tell,1
peoples,raid,1
people,cross,1
people,let,1
people,master,1
people,manage,1
people,maintain,1
people,liken,1
people,lighten,1
people,lift,1
people,lead,1
people,inspire,1
people,lay,1
people,knit,1
people,kill,1
people,jump,1
people,join,1
people,invite,1
people,mate,1
people,mean,1
people,meet,1
people,miss,1
people,modify,1
people,muddle,1
people,n't,1
people,name,1
people,narrow,1
people,notice,1
people,occupy,1
people,open,1
people,overcome,1
people,participate,1
people,perceive,1
people,post,1
people,predict,1
people,internalize,1
people,increase,1
peoples,live,1
people,embrace,1
people,envision,1
people,enslave,1
people,engage,1
people,end,1
people,encounter,1
people,emphasize,1
people,drink,1
people,hit,1
people,divide,1
people,discuss,1
people,disconnect,1
people,devise,1
people,design,1
people,dare,1
people,escape,1
people,evolve,1
people,explore,1
people,extol,1
people,face,1
people,fall,1
people,fascinate,1
people,feature,1
people,felt,1
people,finish,1
people,fix,1
people,flash,1
people,flock,1
people,fold,1
people,form,1
people,fund,1
people,gain,1
people,prefer,1
people,present,1
people,produce,1
people,swan,1
people,treat,1
people,trade,1
people,touch,1
people,tear,1
people,synthesize,1
people,swear,1
people,sun,1
people,project,1
people,sue,1
people,stop,1
people,stick,1
people,solve,1
people,smile,1
people,slaughter,1
people,turn,1
people,tweak,1
people,twist,1
people,type,1
people,underestimate,1
people,vaccinate,1
people,value,1
people,visualize,1
people,volunteer,1
people,wake,1
people,walk,1
people,wear,1
people,welcome,1
people,wiggle,1
people,wonder,1
people,work,1
peoples,go,1
people,sit,1
people,shut,1
people,shrink,1
people,reject,1
people,propose,1
people,protect,1
people,pull,1
people,pursue,1
people,quit,1
people,race,1
people,raise,1
people,rationalize,1
people,realize,1
people,recognize,1
people,recreate,1
people,reference,1
people,refuse,1
people,regain,1
people,remix,1
people,shape,1
people,report,1
people,represent,1
people,respect,1
people,ring,1
people,rip,1
people,risk,1
people,rock,1
people,rush,1
people,search,1
people,seduce,1
people,seek,1
people,separate,1
people,set,1
people,shake,1
others,provide,1
others,overcome,1
others,keep,1
none,kill,1
none,solve,1
none,see,1
none,reuse,1
none,pass,1
none,matter,1
none,like,1
none,get,1
none,believe,1
none,expect,1
none,escape,1
none,disappear,1
none,deserve,1
none,construct,1
none,consider,1
none,spend,1
none,take,1
none,try,1
none,work,1
none,write,1
nonprofits,set,1
nonsense,disappear,1
normal,have,1
norman,need,1
norse,hold,1
norwegians,do,1
nosair,find,1
nostrils,have,1
notation,pass,1
notation,play,1
nothing,blow,1
nothing,bring,1
none,come,1
none,be,1
noah,put,1
nobody,diminish,1
nobody,gon,1
nobody,get,1
nobody,forgive,1
nobody,eat,1
nobody,drive,1
nobody,drill,1
nobody,demonstrate,1
noise,have,1
nobody,cross,1
nobody,congratulate,1
nobody,claim,1
nobody,buy,1
nobody,believe,1
nobody,afford,1
nobody,hire,1
nobody,honor,1
nobody,keep,1
nobody,live,1
nobody,mention,1
nobody,model,1
nobody,notice,1
nobody,own,1
nobody,recall,1
nobody,reference,1
nobody,show,1
nobody,sit,1
nobody,solve,1
nobody,suppose,1
nobody,switch,1
nobody,take,1
nobody,turn,1
nothing,come,1
nothing,erase,1
nothing,exist,1
number,lose,1
number,start,1
number,show,1
number,say,1
number,run,1
number,read,1
number,offer,1
number,live,1
nothing,express,1
number,let,1
   ,leave,1
number,fill,1
number,dwarf,1
number,do,1
number,despise,1
number,tell,1
number,try,1
number,upload,1
numbers,begin,1
numbers,do,1
numbers,express,1
numbers,find,1
numbers,get,1
numbers,miss,1
numbers,understate,1
numbers,use,1
nun,slap,1
nurse,keep,1
nurse,know,1
nurse,tell,1
nurse,train,1
nurse,wash,1
number,commit,1
number,be,1
number,adopt,1
now,put,1
nothing,fluctuate,1
nothing,go,1
nothing,happen,1
nothing,imagine,1
nothing,imply,1
nothing,make,1
nothing,ready,1
nothing,replace,1
nothing,say,1
nothing,variegate,1
nothing,work,1
notion,revolutionize,1
novak,join,1
novel,cost,1
nsa,ask,1
num,lock,1
nsa,hide,1
nsa,make,1
nsa,mislead,1
nsa,pal,1
nsa,provide,1
nsa,run,1
nsa,see,1
nsa,violate,1
nsa,weaken,1
nsa,wear,1
nsa,wiretapping,1
nt,tell,1
nuclear,do,1
nukes,rule,1
noah,see,1
noah,build,1
others,judge,1
needs,address,1
neighborhood,come,1
neighbor,spend,1
neighbor,know,1
neighbor,introduce,1
negroponte,say,1
negatives,lead,1
needle,find,1
navigation,transform,1
need,hit,1
need,give,1
need,birth,1
necks,watch,1
necks,get,1
necessities,take,1
neighborhood,go,1
neighborhoods,give,1
neighbors,do,1
neighbors,spend,1
neither,do,1
neither,trust,1
neocortex,get,1
neocortex,have,1
neocortex,mean,1
neocortex,work,1
nerve,cut,1
nerve,sever,1
net,allow,1
net,live,1
netra,manage,1
nets,have,1
network,connect,1
nec,develop,1
nautilus,track,1
noaa,show,1
nature,abhor,1
nature,describe,1
nature,create,1
nature,cover,1
nature,change,1
nature,build,1
nature,bring,1
nato,have,1
natures,change,1
nato,do,1
native,rapa,1
nations,make,1
nations,invade,1
nations,deepen,1
nations,carry,1
nature,design,1
nature,drive,1
nature,enter,1
nature,give,1
nature,grow,1
nature,guard,1
nature,hold,1
nature,intend,1
nature,invent,1
nature,kick,1
nature,lace,1
nature,manage,1
nature,solve,1
nature,start,1
nature,stir,1
nature,tell,1
nature,tend,1
network,disintegrate,1
network,have,1
network,start,1
newton,leave,1
nicholas,talk,1
nicaragua,let,1
ngos,stag,1
nfl,put,1
next,go,1
newton,start,1
newton,give,1
networks,embody,1
newton,find,1
newton,describe,1
newton,call,1
newton,believe,1
newt,do,1
newsweek,handle,1
nick,collar,1
nick,do,1
niebuhr,sum,1
niemöller,offer,1
night,drive,1
nih,fund,1
nikita,go,1
nirenberg,put,1
nirenberg,take,1
nitrogen,have,1
nixon,declare,1
njoya,develop,1
nl,delight,1
nl,surprise,1
nn,move,1
no,ask,1
no,thank,1
newspapers,sweat,1
newspapers,start,1
newspapers,love,1
neutron,come,1
networks,plan,1
neumann,do,1
neumann,envision,1
neumann,invite,1
neumann,put,1
neurologist,erase,1
neuron,use,1
neurons,grow,1
neurons,have,1
neuroscientist,place,1
neuroscientists,hold,1
neuroscientists,need,1
neuroscientists,study,1
neurosurgeon,have,1
newborns,show,1
newspapers,fill,1
newman,create,1
newman,have,1
news,bum,1
news,come,1
news,design,1
news,give,1
news,make,1
news,spread,1
news,start,1
newsom,create,1
newspaper,come,1
newspaper,do,1
newspaper,publish,1
newspaper,receive,1
nurses,bring,1
nurses,have,1
nurses,mention,1
ones,have,1
operations,leave,1
operabots,follow,1
opencourseware,get,1
ones,tend,1
ones,make,1
ones,inspire,1
ones,fly,1
one,tear,1
one,view,1
one,use,1
one,upstage,1
one,understand,1
one,try,1
one,tie,1
operations,provide,1
operator,take,1
operators,retrain,1
ophthalmologist,see,1
opinion,have,1
opinions,express,1
opinions,leave,1
opponent,have,1
opponents,make,1
opponents,tell,1
opportunity,exist,1
opportunity,expire,1
opportunity,teach,1
oppression,breed,1
optimism,fuel,1
optimist,try,1
option,require,1
one,tempt,1
one,teach,1
nurses,practice,1
one,predict,1
one,reduce,1
one,reach,1
one,rap,1
one,provide,1
one,protect,1
one,prefer,1
one,practice,1
one,talk,1
one,play,1
one,perform,1
one,penetrate,1
one,pass,1
one,overlook,1
one,operate,1
one,remember,1
one,report,1
one,rewrite,1
one,run,1
one,sapiens,1
one,send,1
one,sequence,1
one,serve,1
one,service,1
one,shoot,1
one,sink,1
one,solve,1
one,split,1
one,stay,1
one,strive,1
one,surpass,1
one,swallow,1
or,do,1
oracle,take,1
orangutans,get,1
origami,save,1
originals,look,1
originals,have,1
originals,feel,1
originals,drive,1
originals,do,1
origami,use,1
origami,organize,1
orators,memorize,1
orientation,have,1
ori,mean,1
organs,tend,1
organs,get,1
organs,coalesce,1
organizer,ask,1
originals,seem,1
orkut,have,1
orkut,want,1
orwell,discover,1
orwell,get,1
osmakac,have,1
ostrom,ask,1
other,carry,1
other,endure,1
other,not,1
other,treat,1
others,build,1
others,concern,1
others,contribute,1
others,frighten,1
others,get,1
others,give,1
organizations,start,1
organizations,offer,1
organizations,generate,1
organism,learn,1
orbiters,tell,1
orchestra,drop,1
orchestra,start,1
orchestras,dilute,1
orchestras,prove,1
order,affect,1
order,have,1
order,tend,1
orders,have,1
organ,have,1
organ,need,1
organism,appear,1
organism,call,1
organism,have,1
organism,produce,1
organization,transcend,1
organisms,create,1
organisms,fit,1
organisms,learn,1
organisms,live,1
organisms,transport,1
organisms,tune,1
organization,celebrate,1
organization,declare,1
organization,depend,1
organization,draw,1
organization,hate,1
organization,love,1
organization,reach,1
organization,tell,1
one,occupy,1
one,obtain,1
one,obsess,1
officer,come,1
officers,have,1
officers,deliver,1
officer,peck,1
officer,look,1
officer,eat,1
officer,deliver,1
office,work,1
olds,do,1
office,supply,1
office,say,1
office,receive,1
odds,get,1
odds,damn,1
oddities,spin,1
officers,take,1
official,have,1
official,start,1
official,tell,1
officials,call,1
oil,cost,1
oil,go,1
oil,have,1
oil,light,1
oil,play,1
oil,produce,1
oil,represent,1
old,find,1
old,put,1
old,use,1
oldenburg,tell,1
olds,anticipate,1
oddities,play,1
oddities,juggle,1
octopus,use,1
obama,say,1
nurses,take,1
nurses,tell,1
nurses,think,1
nut,do,1
nut,have,1
nutmeg,collect,1
nutrients,extract,1
nutrition,supply,1
o'brien,say,1
o'brien,torture,1
obama,have,1
obama,invite,1
obama,nominate,1
obama,run,1
obama,win,1
octopus,stand,1
obesity,cost,1
obesity,have,1
object,describe,1
object,follow,1
object,invite,1
object,mean,1
object,start,1
objects,contain,1
objects,run,1
objects,tell,1
ocean,gain,1
ocean,meet,1
oceanographers,publish,1
oceans,turn,1
olds,call,1
olson,photograph,1
one,notice,1
one,hallucinate,1
one,imagine,1
one,hug,1
one,hop,1
one,hit,1
one,hide,1
one,happen,1
one,hack,1
on,happen,1
one,generate,1
one,form,1
one,fly,1
one,fight,1
one,extend,1
one,eat,1
one,inspect,1
one,interact,1
one,introduce,1
one,invent,1
one,jump,1
one,kill,1
one,leave,1
one,listen,1
one,locate,1
one,look,1
one,maintain,1
one,measure,1
one,miss,1
one,mutate,1
one,name,1
one,need,1
one,nickname,1
one,draw,1
one,drain,1
one,divide,1
one,choose,1
one,accept,1
one,achieve,1
one,agree,1
one,allow,1
one,apply,1
one,arrive,1
one,attract,1
one,believe,1
one,bind,1
one,bother,1
one,break,1
one,carry,1
one,cause,1
one,celebrate,1
one,cite,1
one,distribute,1
one,clip,1
one,complain,1
one,consider,1
one,counsel,1
one,create,1
one,curse,1
one,dare,1
one,dedicate,1
one,deepen,1
one,defile,1
one,develop,1
one,discover,1
one,discuss,1
one,disguise,1
lime,go,1
limb,output,1
lilly,create,1
i,host,1
i,incorporate,1
i,improvise,1
i,impart,1
i,immerse,1
i,hypnotize,1
i,humble,1
i,hose,1
i,hesitate,1
i,horse,1
i,hoover,1
i,hook,1
i,holler,1
i,hitch,1
i,hint,1
i,inform,1
i,inherit,1
i,inhibit,1
i,inject,1
i,inoculate,1
i,input,1
i,insert,1
i,instill,1
i,interpret,1
i,interrupt,1
i,intrigue,1
i,invest,1
i,issue,1
i,jack,1
i,joke,1
i,juggle,1
i,kickstart,1
i,hike,1
i,hem,1
i,feed,1
i,forge,1
i,frustrate,1
i,frighten,1
i,freak,1
i,frame,1
i,fracked,1
i,fork,1
i,forbear,1
i,heart,1
i,fold,1
i,float,1
i,flee,1
i,flatter,1
i,flatten,1
i,flash,1
i,fumble,1
i,fuse,1
i,gaze,1
i,georges,1
i,gift,1
i,glance,1
i,glimpse,1
i,glorify,1
i,glue,1
i,google,1
i,govern,1
i,graph,1
i,greet,1
i,grind,1
i,hack,1
i,harass,1
i,hasten,1
i,kid,1
i,kiss,1
i,knight,1
i,owe,1
i,panic,1
i,palm,1
i,pair,1
i,package,1
i,pack,1
i,pace,1
i,oversold,1
i,label,1
i,overrun,1
i,overpower,1
i,overcome,1
i,outline,1
i,optimize,1
i,oppose,1
i,pant,1
i,part,1
i,party,1
i,patent,1
i,peddle,1
i,peek,1
i,peel,1
i,pester,1
i,picture,1
i,pinch,1
i,plot,1
i,portray,1
i,position,1
i,pre,1
i,presuppose,1
i,pretend,1
i,prompt,1
i,operate,1
i,offset,1
i,obtain,1
i,massage,1
i,labor,1
i,lecture,1
i,lessen,1
i,license,1
i,lick,1
i,link,1
i,load,1
i,loathe,1
i,loop,1
i,lump,1
i,mail,1
i,manufacture,1
i,maria,1
i,market,1
i,match,1
i,oblige,1
i,mature,1
i,melt,1
i,memorialize,1
i,mesmerize,1
i,metaprocrastinated,1
i,mimic,1
i,mind,1
i,misunderstand,1
i,mock,1
i,morph,1
i,mount,1
i,mow,1
i,navigate,1
i,netra,1
i,file,1
i,fade,1
i,race,1
i,coax,1
i,commission,1
i,comment,1
i,comfort,1
i,color,1
i,code,1
i,cobble,1
i,coach,1
i,chat,1
i,co,1
i,clip,1
i,clean,1
i,circulate,1
i,circle,1
i,chop,1
i,communicate,1
i,compel,1
i,compile,1
i,compress,1
i,con,1
i,concentrate,1
i,condemn,1
i,confound,1
i,consult,1
i,consume,1
i,contain,1
i,contemplate,1
i,contradict,1
i,convert,1
i,coordinate,1
i,copy,1
i,corrupt,1
i,checkerboard,1
i,charge,1
i,extract,1
i,bathe,1
i,bequeath,1
i,bend,1
i,befriend,1
i,beautify,1
i,bawl,1
i,batter,1
i,backpack,1
i,characterize,1
i,average,1
i,automate,1
i,audit,1
i,attribute,1
i,attack,1
i,ascribe,1
i,bestraddled,1
i,bid,1
i,blend,1
i,blind,1
i,bow,1
i,bribe,1
i,brush,1
i,buff,1
i,bump,1
i,bury,1
i,bust,1
i,campaign,1
i,cancel,1
i,carve,1
i,cause,1
i,center,1
i,chair,1
i,crave,1
i,cringe,1
i,crop,1
i,encode,1
i,enrol,1
i,enlist,1
i,engineer,1
i,engage,1
i,endorse,1
i,endeavor,1
i,enchant,1
i,cross,1
i,emulate,1
i,emit,1
i,embed,1
i,embark,1
i,echo,1
i,dwell,1
i,entitle,1
i,entrance,1
i,equal,1
i,equate,1
i,eradicate,1
i,erase,1
i,escape,1
i,estimate,1
i,examine,1
i,exceed,1
i,exchange,1
i,exile,1
i,exit,1
i,explode,1
i,export,1
i,express,1
i,extend,1
i,duplicate,1
i,drift,1
i,doubt,1
i,degrade,1
i,cruise,1
i,cue,1
i,cultivate,1
i,curl,1
i,curse,1
i,cuss,1
i,dabble,1
i,dance,1
i,deceive,1
i,declare,1
i,decline,1
i,deconstruct,1
i,decorate,1
i,deflate,1
i,determine,1
i,domesticate,1
i,devastate,1
i,devise,1
i,dice,1
i,dictate,1
i,discard,1
i,discharge,1
i,discipline,1
i,discontinue,1
i,dismantle,1
i,display,1
i,distil,1
i,distribute,1
i,document,1
i,doled,1
i,pump,1
i,rationalize,1
like,cross,1
ideas,create,1
ideas,require,1
ideas,play,1
ideas,mean,1
ideas,inform,1
ideas,help,1
ideas,get,1
ideas,bring,1
idea,strike,1
ideals,unite,1
ideals,fail,1
ideals,celebrate,1
idea,want,1
idea,try,1
idea,translate,1
ideas,spread,1
ideas,suppose,1
ideas,test,1
ideas,walk,1
identity,get,1
identity,involve,1
ideology,police,1
ideology,start,1
idiot,multiply,1
idiot,start,1
igbos,destroy,1
ignorance,have,1
ii,catch,1
iii,suppose,1
iijima,discover,1
illiterates,train,1
illnesses,have,1
idea,take,1
idea,serve,1
i,wreck,1
ice,disappear,1
ice,use,1
ice,start,1
ice,melt,1
ice,inject,1
ice,grow,1
ice,end,1
ice,change,1
idea,represent,1
ibm,know,1
ibm,have,1
i,’m,1
i,’d,1
i,yield,1
i,xerox,1
icon,have,1
icons,have,1
